Index,Date,Title,Outlets,Country,NATO_url
3,17.01.2016,A new study by Ottawa University about Euromaidan events proves...,Zemavek.sk,Ukraine,https://euvsdisinfo.eu/report/a-new-study-by-ottawa-university-about-euromaidan-events-proves/
4,17.01.2016,"More details about raped Russian girl from Berlin, interviews with...","Pervyi Kanal, ""Voskresnoye Vremya"" (@ Youtube, time 0:37:30)","Russia, Germany",https://euvsdisinfo.eu/report/more-details-about-raped-russian-girl-from-berlin-interviews-with/
5,17.01.2016,The USA support islamic terrorists all over the world,"TV channel Rossia, ""Voskresnyi vecher s Vladimirom Solovyovym"" (@ Youtube, time 0:02:30)",US,https://euvsdisinfo.eu/report/the-usa-support-islamic-terrorists-all-over-the-world/
6,17.01.2016,The Americans were the first to introduce the term of...,"TV channel Rossia, ""Voskresnyi vecher s Vladimirom Solovyovym"" (@ Youtube, time 0:20:39)",US,https://euvsdisinfo.eu/report/the-americans-were-the-first-to-introduce-the-term-of/
7,17.01.2016,"The most aggressive, the youngest, the most bloodthirsty religion now...","TV channel Rossia, ""Voskresnyi vecher s Vladimirom Solovyovym"" (@ Youtube, time 0:27:07)",Russia,https://euvsdisinfo.eu/report/the-most-aggressive-the-youngest-the-most-bloodthirsty-religion-now/
8,17.01.2016,"The liberals, the democrats, and the bolshevik communists have destroyed...","TV channel Rossia, ""Voskresnyi vecher s Vladimirom Solovyovym"" (@ Youtube, time 0:50:08)",Russia,https://euvsdisinfo.eu/report/the-liberals-the-democrats-and-the-bolshevik-communists-have-destroyed/
9,17.01.2016,The Dutch are afraid of DCFTA with Ukraine,"TV channel Rossia, ""Vesti nedeli s Dmitriem Kiselyovym"" (@ Youtube, time 01:06:40)","Ukraine, The Netherlands",https://euvsdisinfo.eu/report/the-dutch-are-afraid-of-dcfta-with-ukraine/
0,16.01.2016,A Russian girl was raped in Berlin by migrants,1tv.ru // vesti.ru // tvzvezda.ru // ntv.ru // ren.tv,"Russia, Germany",https://euvsdisinfo.eu/report/a-russian-girl-was-raped-in-berlin-by-migrants/
1,16.01.2016,The aim of the meeting between Deputy Secretary of State...,OrgoNet @ Blogspot.cz // SvetKolemNas.info // AC24.cz // PrvniZpravy.cz,"Russia, US",https://euvsdisinfo.eu/report/the-aim-of-the-meeting-between-deputy-secretary-of-state-3/
2,16.01.2016,The West conducts a propaganda war in the countries of...,Novorossiya @ Livejournal,"Russia, Ukraine",https://euvsdisinfo.eu/report/the-west-conducts-a-propaganda-war-in-the-countries-of/
3,16.01.2016,Boris Nemtsov's killer was recruited by Ukrainian secret services,Komsomolskaya Pravda,Ukraine,https://euvsdisinfo.eu/report/boris-nemtsovs-killer-was-recruited-by-ukrainian-secret-services/
4,16.01.2016,Foreign Policy: Russia is an important player in Syria and...,ukraina.ru,"Russia, US, Syria",https://euvsdisinfo.eu/report/foreign-policy-russia-is-an-important-player-in-syria-and/
5,15.01.2016,The aim of the meeting between Deputy Secretary of State...,WhatDoesItMean.com,"Russia, US",https://euvsdisinfo.eu/report/the-aim-of-the-meeting-between-deputy-secretary-of-state/
6,15.01.2016,The aim of the meeting between Deputy Secretary of State...,Hannibal Genseric @ AgoraVox.fr,"Russia, US",https://euvsdisinfo.eu/report/the-aim-of-the-meeting-between-deputy-secretary-of-state-2/
7,15.01.2016,Video shows that the world is ruled by secret oligarch...,AC24.cz,Switzerland,https://euvsdisinfo.eu/report/video-shows-that-the-world-is-ruled-by-secret-oligarch/
8,14.01.2016,"President Poroshenko ruins Ukrainian children and turns them into nazis,...",nwoo.org,Ukraine,https://euvsdisinfo.eu/report/president-poroshenko-ruins-ukrainian-children-and-turns-them-into-nazis-2/
9,14.01.2016,German Chancellor Angela Merkel is close to be forced to...,titkolthirek.hu,Germany,https://euvsdisinfo.eu/report/german-chancellor-angela-merkel-is-close-to-be-forced-to/
0,14.01.2016,The only way to stop the wave of refugees is...,aeronet.cz,"Turkey, Germany",https://euvsdisinfo.eu/report/the-only-way-to-stop-the-wave-of-refugees-is/
1,14.01.2016,European politicians are not interested in stopping migrants on their...,Aeronet.cz // SvetKolemNas.info,,https://euvsdisinfo.eu/report/european-politicians-are-not-interested-in-stopping-migrants-on-their/
2,13.01.2016,Future generations of Ukrainians will become Nazis and Russophobes,novorus.info,Ukraine,https://euvsdisinfo.eu/report/president-poroshenko-ruins-ukrainian-children-and-turns-them-into-nazis/
3,13.01.2016,Vice-president of the European Commission Kristalina Georgieva said EU will...,lenta.ru // tvrain.ru,Russia,https://euvsdisinfo.eu/report/vice-president-of-the-european-commission-kristalina-georgieva-said-eu-will/
4,13.01.2016,Ukraine is the new base for ISIS fighters,"""Information agency of Novorossiya"", YouTube channel","Iraq, Ukraine, Syria",https://euvsdisinfo.eu/report/ukraine-is-the-new-base-for-isis-fighters-2/
5,13.01.2016,"Soon, a war between Saudi Arabia and Iran will begin,...",Ktovkurse.com,"Iran, Saudi Arabia",https://euvsdisinfo.eu/report/soon-a-war-between-saudi-arabia-and-iran-will-begin/
6,13.01.2016,European integration was directly opposing the Russian Eurasian integration from...,Pravda.ru @ Youtube,Russia,https://euvsdisinfo.eu/report/european-integration-was-directly-opposing-the-russian-eurasian-integration-from/
7,12.01.2016,The Ukrainian government takes revenge on people who move from...,nwoo.org,"Russia, Ukraine",https://euvsdisinfo.eu/report/the-ukrainian-government-takes-revenge-on-people-who-move-from-2/
8,12.01.2016,Video from PEGIDA march clearly shows that the fire crackers...,breitbart.com,Germany,https://euvsdisinfo.eu/report/video-from-pegida-march-clearly-shows-that-the-fire-crackers/
9,12.01.2016,Video from PEGIDA march clearly shows that the fire crackers...,ac24.cz // nwoo.org,Germany,https://euvsdisinfo.eu/report/video-from-pegida-march-clearly-shows-that-the-fire-crackers-2/
0,12.01.2016,The Ukrainian security forces have captured eight locations situated in...,dan-news.info,Ukraine,https://euvsdisinfo.eu/report/the-ukrainian-security-forces-have-captured-eight-locations-situated-in/
1,12.01.2016,The Ukrainian security forces have captured eight locations situated in...,karpathir.com,Ukraine,https://euvsdisinfo.eu/report/the-ukrainian-security-forces-have-captured-eight-locations-situated-in-2/
2,12.01.2016,Our economy is fifth or sixth in the world in...,kremlin.ru,Russia,https://euvsdisinfo.eu/report/our-economy-is-fifth-or-sixth-in-the-world-in/
3,12.01.2016,"Germany has established a cooperation with Facebook, Google and Twitter...",aeronet.cz,Germany,https://euvsdisinfo.eu/report/germany-has-established-a-cooperation-with-facebook-google-and-twitter/
4,12.01.2016,Cutthroat Nazism: how Ukrainians were taught to hate Russians,tvzvezda.ru,"Russia, Ukraine",https://euvsdisinfo.eu/report/cutthroat-nazism-how-ukrainians-were-taught-to-hate-russians/
5,12.01.2016,Ukraine is the new base for ISIS fighters,warsonline.info // interfax-religion.com,"Iraq, Ukraine, Syria",https://euvsdisinfo.eu/report/ukraine-is-the-new-base-for-isis-fighters/
6,12.01.2016,Western media stopped informing about the conflict in the east...,od-novorossia.livejournal.com,Ukraine,https://euvsdisinfo.eu/report/western-media-stopped-informing-about-the-conflict-in-the-east/
7,12.01.2016,Euromaidan was a coup. It was directed by the West,"movie ""Donbass Seasons"", Sara Reginella @ Youtube","Russia, Ukraine",https://euvsdisinfo.eu/report/euromaidan-was-a-coup-it-was-directed-by-the-west/
8,11.01.2016,Proofs of nazism popularity in Ukraine - VKontakte pictures,nwoo.org,Ukraine,https://euvsdisinfo.eu/report/proofs-of-nazism-popularity-in-ukraine-vkontakte-pictures-2/
9,11.01.2016,Political establishment prosecutes PEGIDA leader Lutz Bachman for wearing a...,nwoo.org // ac24.cz,Germany,https://euvsdisinfo.eu/report/political-establishment-prosecutes-pegida-leader-lutz-bachman-for-wearing-a-2/
0,11.01.2016,The Ukrainian government takes revenge on people who move from...,politikus.ru,"Russia, Ukraine",https://euvsdisinfo.eu/report/the-ukrainian-government-takes-revenge-on-people-who-move-from/
1,11.01.2016,The CIA paid a group of people to pretend to...,orgo-net.blogspot.cz // svetkolemnas.info,"US, Germany",https://euvsdisinfo.eu/report/the-cia-paid-a-group-of-people-to-pretend-to/
2,11.01.2016,President Petro Poroshenko announced he is the reincarnation of Ivan...,oppps.ru // livekuban.ru,Ukraine,https://euvsdisinfo.eu/report/president-petro-poroshenko-announced-he-is-the-reincarnation-of-ivan/
3,11.01.2016,President Obama said in an interview for CNN that Ukraine...,my-disain.ru,"Ukraine, US",https://euvsdisinfo.eu/report/president-obama-said-in-an-interview-for-cnn-that-ukraine/
4,11.01.2016,"We did not make war, nor did we occupy anyone;...",kremlin.ru,"Russia, Ukraine",https://euvsdisinfo.eu/report/we-did-not-make-war-nor-did-we-occupy-anyone/
5,11.01.2016,Crimea as part of Russia - director of Limes magazine...,limesonline.com,"Russia, Ukraine",https://euvsdisinfo.eu/report/crimea-as-part-of-russia-director-of-limes-magazine/
6,11.01.2016,President Petro Proshenko's chocolate company produces chocolates with pictures of...,geopolitical.ru // rusnext.ru // novosti-dnr.com // Novorossiya-novosti.com // donbass.ua // uapress.info // timer-odessa.net,"Russia, Ukraine",https://euvsdisinfo.eu/report/president-petro-proshenkos-chocolate-company-produces-chocolates-with-pictures-of/
7,11.01.2016,The hunt on migrants has begun in Europe,War News Today @ VKontakte,,https://euvsdisinfo.eu/report/the-hunt-on-migrants-has-begun-in-europe/
8,11.01.2016,2016 will be decisive for one of the parts of...,vz.ru,Ukraine,https://euvsdisinfo.eu/report/2016-will-be-decisive-for-one-of-the-parts-of/
9,10.01.2016,Political establishment prosecutes PEGIDA leader Lutz Bachman for wearing a...,breitbart.com,Germany,https://euvsdisinfo.eu/report/political-establishment-prosecutes-pegida-leader-lutz-bachman-for-wearing-a/
0,10.01.2016,The events in Cologne were staged by members of secret...,orgo-net.blogspot.cz // svetkolemnas.info,Germany,https://euvsdisinfo.eu/report/the-events-in-cologne-were-staged-by-members-of-secret/
1,10.01.2016,During the year 2015 the Syrian Arab Army fought against...,nwoo.org,"Jordan, Turkey, Israel, Russia, US, Syria",https://euvsdisinfo.eu/report/during-the-year-2015-the-syrian-arab-army-fought-against/
2,10.01.2016,The dramatic events in Cologne are in the same row...,"Dmitriy Kiselyev's ""Vesti nedeli"", news show, 03:54",Germany,https://euvsdisinfo.eu/report/the-dramatic-events-in-cologne-are-in-the-same-row/
3,09.01.2016,The Kherson Oblast (neighbouring Crimea) is full of drunk Ukrainian...,"""VSN"", VK group",Ukraine,https://euvsdisinfo.eu/report/the-kherson-oblast-neighbouring-crimea-is-full-of-drunk-ukrainian/
4,09.01.2016,The United Kingdom created Israel to stop Russia from expanding...,"""Poznavatelnoe.tv"", YouTube channel","Israel, UK, Russia",https://euvsdisinfo.eu/report/the-united-kingdom-created-israel-to-stop-russia-from-expanding/
5,09.01.2016,Ukrainian Crimea? That's unreal - first Ukrainian President Leonid Kravchuk,ukraina.ru,Ukraine,https://euvsdisinfo.eu/report/ukrainian-crimea-thats-unreal-first-ukrainian-president-leonid-kravchuk/
6,09.01.2016,Proofs of nazism popularity in Ukraine - VKontakte pictures,cont.ws,Ukraine,https://euvsdisinfo.eu/report/proofs-of-nazism-popularity-in-ukraine-vkontakte-pictures/
7,09.01.2016,The Russian ministry of defence announced in a report that...,whatdoesitmean.com,"Turkey, Russia, US, Germany, Syria",https://euvsdisinfo.eu/report/the-russian-ministry-of-defence-announced-in-a-report-that/
8,09.01.2016,The Russian ministry of defence announced in a report that...,czechfreepress.cz // orgo-net.blogspot.cz // svetkolemnas.info,"Turkey, Russia, US, Germany, Syria",https://euvsdisinfo.eu/report/the-russian-ministry-of-defence-announced-in-a-report-that-2/
9,08.01.2016,"American mercenaries, who are helping Ukrainian army, get drunk in...",politnavigator.net,"Ukraine, US",https://euvsdisinfo.eu/report/american-mercenaries-who-are-helping-ukrainian-army-get-drunk-in/
0,08.01.2016,Finnish social workers have taken a child into custody because...,vesti.ru,"Russia, Finland",https://euvsdisinfo.eu/report/finnish-social-workers-have-taken-a-child-into-custody-because/
1,08.01.2016,"The West aims to destroy Russian civilization, therefore it supported...",od-novorossia.livejournal.com,Russia,https://euvsdisinfo.eu/report/the-west-aims-to-destroy-russian-civilization-therefore-it-supported/
2,08.01.2016,The current Bulgarian prime minister Boiko Borissov is connected with...,nwoo.org // svetkolemnas.info,"Libya, Bulgaria, US",https://euvsdisinfo.eu/report/the-current-bulgarian-prime-minister-boiko-borissov-is-connected-with-2/
3,08.01.2016,German government buys Czech prostitutes to satisfy the needs of...,prvopodstata.com // svetkolemnas.info,"Czech Republic, Germany",https://euvsdisinfo.eu/report/german-government-buys-czech-prostitutes-to-satisfy-the-needs-of/
4,08.01.2016,Ukrainians are feverishly buying Russian products before the trade embargo...,antifashist.com,"Russia, Ukraine",https://euvsdisinfo.eu/report/ukrainians-are-feverishly-buying-russian-products-before-the-trade-embargo/
5,08.01.2016,Yuri Andropov created a secret plan called Golgotha in 1983,aeronet.cz,USSR,https://euvsdisinfo.eu/report/yuri-andropov-created-a-secret-plan-called-golgotha-in-1983/
6,07.01.2016,USA supported and still supports pro-fascist movement in Ukraine,contra-magazin.com,"Latvia, Ukraine, Baltic states, Estonia, Lithuania, US",https://euvsdisinfo.eu/report/usa-supported-and-still-supports-pro-fascist-movement-in-ukraine-2/
7,07.01.2016,USA supported and still supports pro-fascist movement in Ukraine,nwoo.org,"Latvia, Ukraine, Baltic states, Estonia, Lithuania, US",https://euvsdisinfo.eu/report/usa-supported-and-still-supports-pro-fascist-movement-in-ukraine-3/
8,07.01.2016,"As The Guardian columnist Michael Simkins writes, you cannot trust...",tvzvezda.ru,UK,https://euvsdisinfo.eu/report/as-the-guardian-columnist-michael-simkins-writes-you-cannot-trust/
9,07.01.2016,Russian Security Council report warns of downfall of the US...,whatdoesitmean.com,"Russia, US, Saudi Arabia",https://euvsdisinfo.eu/report/russian-security-council-report-warns-of-downfall-of-the-us/
0,07.01.2016,Russian Security Council report warns of downfall of the US...,orgo-net.blogspot.cz // svetkolemnas.info,"Russia, US, Saudi Arabia",https://euvsdisinfo.eu/report/russian-security-council-report-warns-of-downfall-of-the-us-2/
1,07.01.2016,Data from a Russian satellite revealed a strong Electro-magnetic radiation...,prvopodstata.com // svetkolemnas.info,"Russia, US",https://euvsdisinfo.eu/report/data-from-a-russian-satellite-revealed-a-strong-electro-magnetic-radiation-2/
2,07.01.2016,Leaked email correspondence of Czech Prime Minister Bohuslav Sobotka shows...,svetkolemnas.info // protiproud.parlamentnilisty.cz // aeronet.cz // czechfreepress.cz // aeronet.cz,Czech Republic,https://euvsdisinfo.eu/report/leaked-email-correspondence-of-czech-prime-minister-bohuslav-sobotka-shows/
3,06.01.2016,NATO escalates the situation in Europe through military exercises and...,nwoo.org // ac24.cz,Russia,https://euvsdisinfo.eu/report/nato-escalates-the-situation-in-europe-through-military-exercises-and-2/
4,06.01.2016,USA supported and still supports pro-fascist movement in Ukraine,Novorossiya.today,"Latvia, Ukraine, Baltic states, Estonia, Lithuania, US",https://euvsdisinfo.eu/report/usa-supported-and-still-supports-pro-fascist-movement-in-ukraine/
5,06.01.2016,ISIS fighters are joining Ukrainian batallions,oplot.info // expert.ru // rusnext.ru,Ukraine,https://euvsdisinfo.eu/report/isis-fighters-are-joining-ukrainian-batallions/
6,06.01.2016,Angela Merkel has not condemned in any way the harassment...,hidfo.ru,Germany,https://euvsdisinfo.eu/report/angela-merkel-has-not-condemned-in-any-way-the-harassment/
7,06.01.2016,A picture proves that there are ISIS fighters in the...,southfront.org,Ukraine,https://euvsdisinfo.eu/report/a-picture-proves-that-there-are-isis-fighters-in-the/
8,06.01.2016,A picture proves that there are ISIS fighters in the...,"""Kiállunk Oroszország mellett - Support Vladimir Putin from Hungary"", Facebook group",Ukraine,https://euvsdisinfo.eu/report/a-picture-proves-that-there-are-isis-fighters-in-the-2/
9,06.01.2016,Europe is becoming less and less European,chervonec-001.livejournal.com,"Libya, Latvia, Baltic states, Estonia, Lithuania, Germany",https://euvsdisinfo.eu/report/europe-is-becoming-less-and-less-european/
0,06.01.2016,"Euromaidan was a coup and a betrayal, the Kyiv government...","""Georgiy Kotenok"", YouTube channel",Ukraine,https://euvsdisinfo.eu/report/euromaidan-was-a-coup-and-a-betrayal-the-kyiv-government/
1,06.01.2016,The Tatars are going to form a barbarous batallion for...,rusnext.ru,Ukraine,https://euvsdisinfo.eu/report/the-tatars-are-going-to-form-a-barbarous-batallion-for/
2,06.01.2016,During the rampage of thugs in Cologne the German police...,aeronet.cz,Germany,https://euvsdisinfo.eu/report/during-the-rampage-of-thugs-in-cologne-the-german-police/
3,06.01.2016,Published emails of Czech Prime Minister show that government is...,aeronet.cz,Czech Republic,https://euvsdisinfo.eu/report/published-emails-of-czech-prime-minister-show-that-government-is/
4,06.01.2016,European citizens long for living in Russia,nashpoz.ru,Russia,https://euvsdisinfo.eu/report/european-citizens-long-for-living-in-russia/
5,05.01.2016,Graduates in a Latvian school will receive memorial rings with...,regnum.ru,Latvia,https://euvsdisinfo.eu/report/graduates-in-a-latvian-school-will-receive-memorial-rings-with/
6,05.01.2016,"Kyiv is governed by junta, Oleksandr Turchynov organized a state...","""Georgiy Kotenok"", YouTube channel",Ukraine,https://euvsdisinfo.eu/report/kyiv-is-governed-by-junta-oleksandr-turchynov-organized-a-state/
7,05.01.2016,The whole Euromaidan was directed by Western puppeteers,"""RISI TV"", YouTube channel",Ukraine,https://euvsdisinfo.eu/report/the-whole-euromaidan-was-directed-by-western-puppeteers/
8,05.01.2016,"In 2011 NATO, under the US leadership, disrupted Libya and...",strategic-culture.org,"Libya, US, Syria",https://euvsdisinfo.eu/report/in-2011-nato-under-the-us-leadership-disrupted-libya-and/
9,05.01.2016,"In 2011 NATO, under the US leadership, disrupted Libya and...",ac24.cz // nwoo.org,"Libya, US, Syria",https://euvsdisinfo.eu/report/in-2011-nato-under-the-us-leadership-disrupted-libya-and-2/
0,05.01.2016,Coca-Cola recognized Crimea as Russian territory,kp.ru,"Russia, Ukraine, US",https://euvsdisinfo.eu/report/coca-cola-recognized-crimea-as-russian-territory/
1,04.01.2016,Three battalions of soldiers from Turkey and other countries have...,nwoo.org,"Turkey, Ukraine",https://euvsdisinfo.eu/report/three-battalions-of-soldiers-from-turkey-and-other-countries-have-3/
2,04.01.2016,Edward Snowden says that Osama Bin Laden is alive and...,svetkolemnas.info // ceskoaktualne.cz,US,https://euvsdisinfo.eu/report/edward-snowden-says-that-osama-bin-laden-is-alive-and/
3,04.01.2016,NATO escalates the situation in Europe through military exercises and...,southfront.org,Russia,https://euvsdisinfo.eu/report/nato-escalates-the-situation-in-europe-through-military-exercises-and/
4,04.01.2016,Russian president's call for peace towards Europeans: The USA desire...,prvopodstata.com // czechfreepress.cz // svetkolemnas.info // ceskoaktualne.cz,"Russia, Ukraine, US",https://euvsdisinfo.eu/report/russian-presidents-call-for-peace-towards-europeans-the-usa-desire/
5,04.01.2016,Russian president's call for peace towards Europeans: The USA desire...,chelemendik.sk,"Russia, Ukraine, US",https://euvsdisinfo.eu/report/russian-presidents-call-for-peace-towards-europeans-the-usa-desire-2/
6,04.01.2016,"Alexander Tulupov, mayor of Ukrainian city of Genichesk, asked Vladimir...",,"Russia, Ukraine",https://euvsdisinfo.eu/report/alexander-tulupov-mayor-of-ukrainian-city-of-genichesk-asked-vladimir/
7,04.01.2016,The Polish President Andrzej Duda said that Ukrainians must return...,sevstory.ru,"Ukraine, Poland",https://euvsdisinfo.eu/report/the-polish-president-andrzej-duda-said-that-ukrainians-must-return/
8,04.01.2016,"Ukraine cut the ""LNR"" off from water supply",lenta.ru,Ukraine,https://euvsdisinfo.eu/report/ukraine-cut-the-lnr-off-from-water-supply/
9,04.01.2016,Deutsche Welle: Angela Merkel insulted President Poroshenko and Prime Minister...,oppps.ru,"Ukraine, Germany",https://euvsdisinfo.eu/report/deutsche-welle-angela-merkel-insulted-president-poroshenko-and-prime-minister/
0,04.01.2016,The current Bulgarian prime minister Boiko Borissov is connected with...,voltairenet.org,"Libya, Bulgaria, US",https://euvsdisinfo.eu/report/the-current-bulgarian-prime-minister-boiko-borissov-is-connected-with/
1,03.01.2016,Islam is a product and an instrument of hidden US...,zemavek.sk // ac24.cz,US,https://euvsdisinfo.eu/report/islam-is-a-product-and-an-instrument-of-hidden-us-2/
2,03.01.2016,The West is to blame for what's happening in Syria,nwoo.org // ac24.cz,"Russia, Syria",https://euvsdisinfo.eu/report/the-west-is-to-blame-for-whats-happening-in-syria-2/
3,03.01.2016,EU leaders are trying to eradicate Christianity,novorosinform.org,US,https://euvsdisinfo.eu/report/eu-leaders-are-trying-to-eradicate-christianity/
4,03.01.2016,Czech mainstream media do not inform about the New Year's...,ceskoaktualne.cz,Czech Republic,https://euvsdisinfo.eu/report/czech-mainstream-media-do-not-inform-about-the-new-years/
5,02.01.2016,French people want Putin for their President,pik.bg,"Russia, France",https://euvsdisinfo.eu/report/french-people-want-putin-for-their-president/
6,02.01.2016,Turkish mercenaries are going to fight in Donbass,ntv.ru,"Turkey, Ukraine",https://euvsdisinfo.eu/report/turkish-mercenaries-are-going-to-fight-in-donbass/
7,02.01.2016,Ukrainian children in European brothels: exotic business of Ukrainian officials,od-novorossia.livejournal.com // whoswho.org,Ukraine,https://euvsdisinfo.eu/report/ukrainian-children-in-european-brothels-exotic-business-of-ukrainian-officials/
8,02.01.2016,The West is to blame for what's happening in Syria,globalresearch.ca,"Russia, Syria",https://euvsdisinfo.eu/report/the-west-is-to-blame-for-whats-happening-in-syria/
9,02.01.2016,Joe Biden gave the Ukrainians the go-ahead to start the...,ria.ru,"Ukraine, US",https://euvsdisinfo.eu/report/joe-biden-gave-the-ukrainians-the-go-ahead-to-start-the/
0,02.01.2016,Secretary of the Russian Security Council Nikolay Patrushev advocates the...,vesti.lv,"Latvia, Russia, Baltic states, Estonia, Lithuania",https://euvsdisinfo.eu/report/secretary-of-the-russian-security-council-nikolay-patrushev-advocates-the/
1,01.01.2016,A new bail-in system came into effect for all European...,activistpost.com,,https://euvsdisinfo.eu/report/a-new-bail-in-system-came-into-effect-for-all-european/
2,01.01.2016,A new bail-in system came into effect for all European...,nwoo.org // ac24.cz,,https://euvsdisinfo.eu/report/a-new-bail-in-system-came-into-effect-for-all-european-2/
3,01.01.2016,Three battalions of soldiers from Turkey and other countries have...,contra-magazin.com,"Turkey, Ukraine",https://euvsdisinfo.eu/report/three-battalions-of-soldiers-from-turkey-and-other-countries-have-2/
4,01.01.2016,BBC: Ukrainian President Petro Poroshenko was hospitalized due to heavy...,oppps.ru,Ukraine,https://euvsdisinfo.eu/report/bbc-ukrainian-president-petro-poroshenko-was-hospitalized-due-to-heavy/
5,31.12.2015,Ukrainian soldiers raped a female Polish mercenary,news-front.info // pandoraopen.ru,"Ukraine, Poland",https://euvsdisinfo.eu/report/ukrainian-soldiers-raped-a-female-polish-mercenary/
6,31.12.2015,Several members of the Ukrainian Orthodox Church serve the New...,"""Georgiy Kotenok"", YouTube channel","Russia, Ukraine",https://euvsdisinfo.eu/report/several-members-of-the-ukrainian-orthodox-church-serve-the-new/
7,31.12.2015,Three battalions of soldiers from Turkey and other countries have...,sputniknews.com,"Turkey, Ukraine",https://euvsdisinfo.eu/report/three-battalions-of-soldiers-from-turkey-and-other-countries-have/
8,30.12.2015,Ukrainian saboteurs were trying to kill Russian singer during his...,kp.ru,"Russia, Ukraine",https://euvsdisinfo.eu/report/ukrainian-saboteurs-were-trying-to-kill-russian-singer-during-his/
9,30.12.2015,The official history is a lie: There was nothing like...,othereal.ru // slawa.su,"Mongolia, Russia",https://euvsdisinfo.eu/report/the-official-history-is-a-lie-there-was-nothing-like/
0,30.12.2015,Refugees pay a lot of money to smugglers to get...,parlamentnilisty.cz // svobodnenoviny.eu // ceskoaktualne.cz,,https://euvsdisinfo.eu/report/refugees-pay-a-lot-of-money-to-smugglers-to-get/
1,29.12.2015,OSCE observers were under shelling by Ukrainian gunmen at Kominternovo...,politrussia.com,Ukraine,https://euvsdisinfo.eu/report/osce-observers-were-under-shelling-by-ukrainian-gunmen-at-kominternovo/
2,29.12.2015,OSCE observers were under shelling by Ukrainian gunmen at Kominternovo...,nwoo.org,Ukraine,https://euvsdisinfo.eu/report/osce-observers-were-under-shelling-by-ukrainian-gunmen-at-kominternovo-2/
3,28.12.2015,"The ""banderites"" were cooking humans","""Mikhail Delyagin"", YouTube channel",Ukraine,https://euvsdisinfo.eu/report/the-banderites-were-cooking-humans/
4,28.12.2015,"The Trend Last Time: After the coup, new Kyiv authorities...","""Vitalyi Zakharchenko"", YouTube channel","Russia, Ukraine, US",https://euvsdisinfo.eu/report/the-trend-last-time-after-the-coup-new-kyiv-authorities/
5,28.12.2015,The Daily Telegraph published an article where Dutch investigators of...,eva-net.webnode.cz // czechfreepress.cz,"Ukraine, The Netherlands",https://euvsdisinfo.eu/report/the-daily-telegraph-published-an-article-where-dutch-investigators-of-2/
6,27.12.2015,US delay anti-ISIS operation in Iraq by evacuating ISIS leaders,vesti.ru // ria.ru,"Iraq, US",https://euvsdisinfo.eu/report/us-delay-anti-isis-operation-in-iraq-by-evacuating-isis-leaders/
7,27.12.2015,Residents of villages under Kiev's control in Donbass report outright...,"""Russia Insider"", YouTube channel",Ukraine,https://euvsdisinfo.eu/report/residents-of-villages-under-kievs-control-in-donbass-report-outright/
8,26.12.2015,18-year-old Russian opposition activist Vlad Kolesnikov did not commit suicide,mk.ru // vesti.ru // samara.sledcom.ru,Russia,https://euvsdisinfo.eu/report/18-year-old-russian-opposition-activist-vlad-kolesnikov-did-not-commit-suicide/
9,25.12.2015,Ukrainian political scientist: The main enemy of Ukraine is not...,golospravdy.com // echo.co.ua // korrespondent.net,"Russia, Ukraine",https://euvsdisinfo.eu/report/ukrainian-political-scientist-the-main-enemy-of-ukraine-is-not/
0,25.12.2015,This Week's Trend: The state of Ukraine has been destroyed,politnavigator.net // antimaydan.info // bbcccnn.com.ua,Ukraine,https://euvsdisinfo.eu/report/this-weeks-trend-the-state-of-ukraine-has-been-destroyed/
1,25.12.2015,This Week's Trend: Algorithms changing human nature are applied in...,"""RISI TV"", YouTube channel",Ukraine,https://euvsdisinfo.eu/report/this-weeks-trend-algorithms-changing-human-nature-are-applied-in/
2,24.12.2015,This Week's Trend: Ambassador of Ukraine to the UN said...,lenta.ru,Ukraine,https://euvsdisinfo.eu/report/this-weeks-trend-ambassador-of-ukraine-to-the-un-said/
3,24.12.2015,"Ukraine can continue not fulfilling the Minsk agreements, but it...","""Vecher s Vladimirom Solovyevym"", political talk show, 00:15","Russia, Ukraine",https://euvsdisinfo.eu/report/ukraine-can-continue-not-fulfilling-the-minsk-agreements-but-it/
4,24.12.2015,All those propaganda messages about Russian military presence in Ukraine...,"""Vecher s Vladimirom Solovyevym"", political talk show, 17:28","Russia, Ukraine",https://euvsdisinfo.eu/report/all-those-propaganda-messages-about-russian-military-presence-in-ukraine/
5,24.12.2015,The claims that Russia has bombed civilians in Syria are...,"""Vecher s Vladimirom Solovyevym"", political talk show, 1:33:00","Russia, Syria",https://euvsdisinfo.eu/report/the-claims-that-russia-has-bombed-civilians-in-syria-are/
6,24.12.2015,"After the Su-24 downing by Turkey, NATO behaved in a...","""Vecher s Vladimirom Solovyevym"", political talk show, 1:17:25","Turkey, Russia",https://euvsdisinfo.eu/report/after-the-su-24-downing-by-turkey-nato-behaved-in-a/
7,24.12.2015,This Week's Trend: The city of Kherson will follow Donbass,"""Svodki ot opolcheniya Novorossii"", VK group // livejournal.com","Turkey, Ukraine",https://euvsdisinfo.eu/report/this-weeks-trend-the-city-of-kherson-will-follow-donbass/
8,24.12.2015,The Trend Last Time: Ukrainian army was joined by mercenaries...,"""Svodki ot opolcheniya Novorossii"", VK group",Ukraine,https://euvsdisinfo.eu/report/the-trend-last-time-ukrainian-army-was-joined-by-mercenaries/
